published_at,updated_at,like_count,text
2021-03-21T02:15:49Z,2021-03-21T02:15:49Z,1,"Totally awesome! Found your channel about a month ago, and am really enjoying it.I’ve been living in mid-town Toronto for almost 6 years - near “Yonge and Eligible” (Yonge Street and Eglinton Ave) and the constant construction. Raccoons are in my building’s recycling and green (compost) bins every night (and there’s not enough bins for the complex of 3 small walk up apartment buildings, so recycling is often in random bags by the doors to the backyard.A high school friend from Scarborough (eastern Toronto) once saw a parent raccoon teach a baby how to open a garage door then open the bins inside. Trash pandas/raccoons are why the cool (small) Canadian mug/socks/gifts company chose this mug as it’s novelty mug for Toronto:  (FYI I’m just a happy customer. Great mugs!)Anyways hope not too long a comment. Love your channel (including the grocery shopping GoPro vid ;-) )."
2021-02-19T03:03:36Z,2021-02-19T03:03:36Z,0,"Very interesting way to deal with garbage and recycling.  That said, how do the Dutch rates for garbage and recycling compare to other nations due to this?"
2021-02-18T17:39:09Z,2021-02-18T17:39:09Z,0,"Sounds ideal. In the UK we have different collection days depending where you live.  All boroughs have different colour bins for waste, recycling and green waste so you have to learn a new system if you move.  One place I lived prefered plastic sacks. So did the seagulls."
2021-02-17T10:01:07Z,2021-02-17T10:01:07Z,1,"I moved from Portland to the Seattle area, and the collection here is so backasswards.Portland: Recycling every week, garbage every other week, and I don’t remember if organics/compost was weekly or bi-weekly. But since most household waste is recyclable, it was never a problem.Seattle area: Organics/compost every week. Trash and recycling every other week. Our organics/compost bin rarely gets full (maybe once at the start of fall), meanwhile, we’re overflowing with recycling"
2021-02-12T14:16:02Z,2021-02-12T14:16:02Z,0,"A different idea to a universal problem. Do they install these as neighbourhoods are re-developed, like power, water, waste and telecommunications. But what is it with the plastic bag. Can&#39;t you just empty the waste from a box into the bin and not use plastic. Our Australian equivalent to a &quot;trash panda&quot; are kids rummaging through the recycling for bottles to return for 10 cents each, and not tidying up afterwards."
2021-02-02T13:09:04Z,2021-02-02T13:09:04Z,0,"Are there no normal garbage cans in the backyards of the houses in Amsterdam?In Vienna we also have large containers where plastic, cans and beverage cartons can be thrown away for recycling. Only not underground. These are normal containers.But in every backyard of a residential building there are normal bins that are emptied once a week.The difference with Toronto is that the garbage collectors have access to the backyards, so residents don&#39;t have to take the garbage to the street themselves."
2021-01-31T10:34:42Z,2021-01-31T10:34:42Z,11,"In Bergen, Norway they never collect the garbage from modern underground units, because they get transported in tunnels underground to the incineration and recycling plant 😍"
2020-12-13T16:17:39Z,2020-12-13T16:17:39Z,0,"It’s a very common system in Europe. In Switzerland most cities have 770l bins between cars on the side of the road meant to be used by anyone. Garbage can still be collected from your building but since there’s communal bins, most landlords only buy a small green bin for organics and ask residents to use the communal bin for garbage and paper. Glass, metal and plastic is often collected in designated areas, or at the recycling center"
2020-11-27T00:41:13Z,2020-11-27T00:41:13Z,0,"Although we have the raccoon problem when I I&#39;ve, we don&#39;t have unsightly bins on the street on the weekly trash/recycling days. We have what&#39;s called &quot;concierge service&quot;, which is mandatory. The drivers of the garbage and recycling trucks come into your side or back yard, retrieve your bins, empty them into their truck, and put them back."
2020-11-21T04:28:14Z,2020-11-21T04:28:14Z,1,"I must say that there are huge differences in approach to garbage collection throughout NY state - even between communities only a few miles apart. The state is likely a microcosm of the world. My city (Syracuse NY) started an aggressive recycling program long before it was a household word but now with changes in the recycling market place (especially China no longer buying US recyclables) much more of our waste is going to local landfills. The local agency brags that 56% of our local waste is recycled so that gives me hope. In addition the non-recycled waste is burned in an emission controlled plant (heavily regulated) that produces enough electricity to power 30,000 homes. The burning reduces the amount of solid waste that goes to landfills by 90%. That&#39;s encouraging too but it&#39;s still not enough in my book. Many of us are familiar with the garbage chutes in large apartment buildings with no responsibility for the tenant to do anything but throw a bag down a chute. In some cities in NY the landlords are responsible to get the trash to the curb for a weekly public pickup and in others a private contractor must be hired. In most of the cities in NY, residential neighborhoods the trash/recycling pick up is weekly but the degree of recycling varies quite a bit. There is no law requiring recycling. It&#39;s not a surprise that NYC recycles less than 20% of its waste.In suburban areas outside of Syracuse there is very limited public trash pick up. A few villages provide the weekly service but most towns require you to hire a private contractor. Interestingly some municipalities in NY (including the city of Buffalo) require the use of residential garbage cans that can be picked up by a mechanical arm attached to the garbage truck. It is illegal for residents of NY to burn trash so even the rural towns have to figure it out and my guess is that the large portion of trash in NY outside of the cities is picked up by privately hired contractors."
2020-11-15T11:26:57Z,2020-11-15T11:26:57Z,0,"I don&#39;t think Spain has garbage days either, me and the family visit there once a year and wherever we stay they have these designated areas with different dumpsters for trash in recycling which we just brought our stuff to.Though the flies around there were crazy especially if you live right next to it."
2020-11-03T21:57:45Z,2020-11-03T21:57:45Z,0,"This sounds like a great solution for developing countries where waste systems don’t even exist. Never knew this type of system exists and it’s probably cheaper than garbage day since you don’t have to provide massive bins to everyone...Where I used to live, you normally horde your recycling until some poor child asks if you have recycling and they take it off you to sell it to somewhere (I don’t even know where). For non-recyclables, many either flytip on empty lots or burn it. My cousins have this massive pit for rubbish that gets burnt every week which they share with their neighbours."
2020-11-02T22:59:39Z,2020-11-02T22:59:39Z,0,these are really smart cause then the rubbish and recycling wouldn&#39;t spill onto the street this could help in the global warming crisis
2020-10-31T21:28:09Z,2020-10-31T21:28:09Z,0,"But you have to walk your trash along the sidewalk to the collection point. I also don&#39;t want to rummage through the bottles and cardboard recycling.Where I live, I just wheel my 2 bins down my driveway to the kerb, and leave them for the next morning.I use a handy app on my phone called &#39;Calendar&#39; to set a recurring reminder every fortnight so I remember to take out the trash.I also don&#39;t need to sort the recycling,  it all gets jumbled into one bin, and the sorting facility takes care of it."
2020-10-30T16:13:15Z,2020-10-30T16:13:15Z,0,"There&#39;s no garbage day in France either, and I really miss that. Even with reminders on my phone, I&#39;m always forgetting to take the rubbish out on time, and for some reason we never got the new garbage day calendar so I can never remember which one to take out. Also we live in Belgium and you need like four different types of recycling bins / areas, it takes up half of our tiny kitchen."
2020-10-28T10:32:47Z,2020-10-28T10:39:48Z,0,"In Australia we have 3 bins which are provided by our city councils . The red top bin which is smaller is empty every week, alternate weeks the green top bin is for garden waste &amp; very large yellow top bin is for recycling. The only problem is if you put your bins out the night before &amp; you have very strong gusts of wind it blows the lid open rubbish get blow every where or  blows your bin over during the night/day &amp; rubbish is blow everywhere.Least we don’t have raccoons 🦝 raiding our bins or bears 🐻either.😊"
2020-10-26T01:52:52Z,2020-10-26T02:00:37Z,0,Canada here. I have mostly recyclables but food scraps I put in a container and freeze in the freezer and then put in my compost when it gets full. I started doing that because the animals tear into any bag that smells like food. I even used heavy duty bags and doubled up and they still get in. If I do have a garbage bag that smells a bit I take it out in the morning before I leave for work so it&#39;s not outside all night for them to get to. The green bins are a joke no way i&#39;m leaving that rotten thing near the house. Also you have to buy bags extra for them screw that. Also here every week is recycling and you have to wait 2 weeks for garbage and green bin. Imagine 2 weeks in the summer with food rotting away in a green bin. Another problem with blue bins is when it gets windy garbage goes flying down the street. I see it all the time it makes one hell of a mess sometimes. The derelicts up the street don&#39;t follow any rules and have clear bags or put out car tires or whatever random shit they need out. I think too putting the food in the compost is much better anyways because it feeds the squirrels and trash pandas and skunks so they aren&#39;t so aggressive for the garbage bags. One time I went out there and I had 2 cats 2 trash pandas and a skunk all hanging out back there lol. I turned my flashlight on and said hey what&#39;s going on back here and they all looked at me lol. Meow!.
2020-10-25T22:58:37Z,2020-10-25T22:58:37Z,0,"These are more of a &#39;apartments don&#39;t have yards&#39; solution than a &#39;superior system compared to bins&#39; solution. The bins in the Netherlands have wheels, are sturdy enough to keep pests out and can be used without a bag. On any day you can just throw your stuff in your bins and you roll them out on garbage day to pick them up later when you have the time.Being in control of your bins is just way better. These containers are overly full at times, causing piles to form around them. The lack of responsibility is just too detrimental. There are also cases of people throwing in burning material or a roaming cat in them requiring emergency services to be involved.And perhaps the biggest long-term issue is that sorting waste for recycling becomes way to inconvenient. I live in a place that uses these and if I want to separate plastic I&#39;d need a separate bag to carry it 4 streets to a container. And paper isn&#39;t even in such a system, likely because of the fire hazard it would pose. And you can&#39;t really empty out into these containers either, so you basically have to make lots of little trips or use bags for every kind of trash."
2020-10-24T10:40:53Z,2020-10-24T10:40:53Z,0,"In Poland there are just huge bins outside, usually sheltered, for normal trash and recycling. There are a lot of them, so that each &quot;bin shelter&quot; can serve multiple houses but not too many, so they don&#39;t overfill. No one cares about the garbage day either. And if the bin is full, you can always call the right city service and they will come and collect the trash. It all depends on the city tho. Some might have problems with it, etc. my hometown had some areas where those bins quickly overfilled and the city didn&#39;t care. I don&#39;t know how the situation looks like in the small towns and villages tho."
2020-10-22T03:51:54Z,2020-10-22T04:01:42Z,0,"Would not work in the UK. It&#39;s open to abuse. As you can deposit rubbish anonymously, people will take advantage of it and stuff all kinds of things down the chute. They would not take a blind bit of notice of recycling either  - it would all go into the nearest street bin. DIY construction waste would go in there as well. I travel to Amsterdam from the UK regularly as I have family there, and I have seen it being abused there  frequently. I have to admit I have done so.  In the UK if I put non recyclable material in the wrong bag, the waste disposal company would just leave it behind."
2020-10-21T04:51:38Z,2020-10-21T04:51:38Z,0,"In Amsterdam center we got TWO garbage days, which is lots easier, cuz you wait only 3 days of you miss one (got a balcony to keep smell outside, thanks ;)Quit recycling plastic as I read repeatedly that the collected stuff is counted as recycled, but just dumped together and burned instead of recycling. Appears, to many people aren&#39;t bothered with securely separating the stuff, so collected plastic refuse is way too contaminated for proper recycling(Always thought they were able to separate plastic waste afterwards, but it turned out it&#39;s cheaper to dump and burn... Well, why will I bother to separate then. Make the environment agents happy, and the packages industry don&#39;t have to cut down on waste, claiming &quot;it can be recycled&quot; BS that !)"
2020-10-17T03:13:50Z,2020-10-17T03:13:50Z,2,Yea let me just walk around the block every time I need to take out the trash and manually sort and drop in each piece of recycling. Sounds terrific.
2020-10-15T17:36:53Z,2020-10-15T17:36:53Z,1,"Omg this has blown my actual mind. We don&#39;t have trash panda problems here, more humans are dumb and knock bins over and spill them into the street drunk problems here. If its card registered as stated somewhere above, I can see eventually the council charging by the pound of trash thats put in/ giving tax incentives for recycling and the lot to get people to go more zero waste. It wouldn&#39;t stop people from throwing their trash everywhere but if you had a &#39; litter picker&#39; registered card you could essentially work for the city in your spare time to earn side money by collecting recycling/ garbage and throwing it out. Pay like 50p per pound for recycling or something. It would give kids a good eco positive afterschool activity."
2020-10-11T17:06:45Z,2020-10-11T17:06:45Z,0,Australia has trash days with fortnightly recycling but it&#39;s fine because we don&#39;t have trash pandas and you can get an XL size bin on request.
2020-10-10T22:26:22Z,2020-10-10T22:26:22Z,0,"When I was an exchange student in Delft, I first thought there were no recycling. Inside the apartment building we had a cardboard container and a “other” container. A while later I found these recycling places. Although there was none close to where I lived, and none of the places I found took all type of (common) recycling. For example I did not find a place that would take both glass and plastic. I found that very odd. If I take my bike out to go recycling, I really don’t what to bike around to 3 different places just to get rid of all the trash. I guess many will just through everything into the “other” bin instead then."
2020-10-10T21:39:28Z,2020-10-10T21:52:28Z,0,"So what do people who are diabled do? It is bad enough that recycling in Canada is a scam, only 9% of what people put in different boxes is recycled. Even items such as glass and cardboard are not recycled. The head of the goverment in the Philippines told the PM take your garbadge back and Canada paid to have our garbage sent back to Canada. We also dump it in Malaysia, we are suppose to be the good guys! The top 5 countries for recycling are Germany, Austria, S. Korea, Wales, Switzerland. The UK has set a target of recycling 50% and they are about 43% at the current time. Apparently the goverment has totally banned grocery bags in Canada, I think because it is a dead giveaway in other countries if you see grocery store names on the bags and they are Canadian stores. REMEMBER THE WORD IS NOT RECYCLE, THE WORD IS REUSABLE!"
2020-10-09T18:30:59Z,2020-10-09T18:30:59Z,0,I&#39;ve seen this in a small town in Cyprus (Larnaca). But only for recycling. It must be the trend for large cities and also when developing new smaller areas
2020-10-09T12:45:38Z,2020-10-09T12:45:38Z,0,"Where I am in the UK we have the same system as Toronto - fortnightly (so recycling one week, rubbish the next) and huge &#39;wheelie bins&#39; but at least our bins have lids 🙈"
2020-10-09T12:15:56Z,2020-10-09T12:15:56Z,0,"We have both garbage day and trash bins, as well as containers for recycling behind every grocery store, why choose?"
2020-10-09T03:35:55Z,2020-10-09T03:35:55Z,0,"So what I&#39;m seeing is that instead of having a convenient trash can at your house, you have to take your trash for a walk of maybe 50 meters?  No thanks I&#39;ll pass on that &quot;convenience&quot;."
2020-10-08T18:02:58Z,2020-10-08T18:02:58Z,0,"It a great idea on the surface but the immediate pitfalls are obvious. 1) No viable way to efficiently implement this is low population areas. 2) These public bins take up public space, which is becoming increasingly rare. 3) In the US, most of our population is financially responsible for removing their garbage while also providing free recycling. This prompts people to be more conscientious of what they are throwing in the garbage bin vs the recycling bin.With this system I see everyone just throwing out everything."
2020-10-08T14:02:42Z,2020-10-08T14:02:42Z,0,I don’t think this would work too well where I’m from. We can fill up two whole U.K. recycling bins in a week or two. Filling up one of these Dutch bins would be done so easily. Maybe the video makes them look way smaller than they are ?
2020-10-08T10:07:22Z,2020-10-08T10:07:33Z,0,"Weird. Population Amsterdam 800k +-. 219 square kms. Where I live, Melbourne Australia, population 5,000,000, 10,000 square kms. Don&#39;t get me wrong, I have travelled, but this is impractical for us. Plus we have greenery recycling. It&#39;s not like we can drop our garbage on the way to work. We&#39;d be late."
2020-10-08T03:48:22Z,2020-10-08T03:48:22Z,0,"Where I am, it&#39;s fortnightly, but different kinds of waste. This week, recycling and garden waste + compost. Next week, landfill and garden waste + cosmpost. Every 4 weeks, glass.I&#39;ve heard of places that uses some sort of suction tubes that takes in waste from people&#39;s homes without the need for weekly collection, kinda like sewage, but I&#39;ve yet to see this myself."
2020-10-08T02:37:33Z,2020-10-08T02:37:33Z,0,"Where i live we used to have a garbage chute where everyone could simply open their front door and drop their garbage bags down the chute to a room at the bottom floor of the building.Then a garbage truck came by every Thursday and emptied each room around the block.It worked beautifully, it was clean, quick, efficient and very convenient. I could, rather than waste plastic bags for my garbage, throw milk cartons and other bigger trash items right down the chute.The only downside was some noise on Thursdays when they were emptied (day time of course) and occasionally when people threw heavy stuff down the chutes which ended with a big bang at the bottom floor.One particular area even had a automated collection system in place, where each garbage bag thrown down the chute were conveyed via a screw underground to a central location where it was compacted into a container.On &quot;garbage day&quot;, the &quot;garbage truck&quot; (container truck) only needed to hook the container and replace it with an empty one.Of course, that system eventually broke down because people stupidly threw all kinds of junk down said chutes rather than just soft household garbage.But the tunnels are still there, waiting to be repaired. It was a super efficient system.They closed these down for some stupid reason, it was a near perfect system really.Nowadays, you have to go down to the bottom floor, all the way out to a building located at the parking lot and throw your garbage in open bins.That building smells of absolute ASS, it&#39;s locked with a keycard lock so you have to have that ready while also holding a bag of garbage.People throw their garbage RIGHT ON THE FLOOR because they don&#39;t want to enter the building seeing as how filthy and smelly it is. Opening the door from the inside makes you wanna wash your hands with sulfuric acid right away.Many times, people don&#39;t even open the door to the building but rather dump their garbage outside the door so seagulls and rats flock around said garbage until it&#39;s blown literally EVERYWHERE.AND, many people put their garbage bags outside their apartment doors in wait for the next time they are going to go to the building... So the whole access stairwell smells of garbage and discarded diapers.And of course it&#39;s a hazard.I disagree with your notion that these are any good. What&#39;s good is some way of dumping your garbage down a chute conveniently and then having all that garbage end up in a central location to be picked up by a simple container truck.Sure, it&#39;s more expensive that way but the convenience and efficiency is par none."
2020-10-07T21:55:00Z,2020-10-07T21:56:29Z,0,"You make the &#39;NASA pen&#39; analogy but isn&#39;t this the NASA pen type solution for garbage? Seems very expensive, with many moving parts that could go wrong, when you can simply put garbage out once a week. I can say that I have never worried about remembering garbage day or thought it to be a hassle. Honestly it seems like a convenience to me over this system which involves extra work because you can just collect garbage in a large receptacle instead of having to take individual garbage bags to these receptacles every time they get full.And that recycling one looks terrible. You have to feed in individual pieces of recycling through that small hole? I&#39;m sure it&#39;s not a big pain when you get used to it but it seems like more work has been created for the end user who is also paying more money for this &#39;solution&#39;."
2020-10-07T20:35:17Z,2020-10-07T20:52:32Z,0,"So you&#39;re saying the trash cans are further away from your house and that&#39;s somehow better? I would think it would be better to just walk outside and throw away my trash, and not have to travel to some central area halfway down the block to throw away my trash. I am sure I am missing something, it is probably relative to each individual. I live in the suburbs but from my perspective this sound like a hassle then a convenience."
2020-10-07T17:28:23Z,2020-10-07T17:28:23Z,0,Haha what on earth is so good about this? How can you beat getting your recycling and rubbish collected directly from your house every week?! Why is it an improvement to have to carry your rubbish over the city to one of these vendors?
2020-10-07T05:12:32Z,2020-10-07T05:12:32Z,0,"Meh, the only drawback to garbage day here in the U.S. suburb where I live is definitely the rare occasion I forget to take the garbage or recycling can out to the curb. LolIt&#39;s a pretty good system overall, I think."
2020-10-06T17:24:42Z,2020-10-06T17:24:42Z,0,Main problem is then you cant isolate who is putting contamination into the recycling.
2020-10-06T16:16:23Z,2020-10-06T16:22:28Z,436,"Honestly, the garbage system in the Netherlands is one of my least favourite things about living here. Ever tried to shove your plastic recycling one by one down the tiny opening of these orange plastic bins? It&#39;s like they don&#39;t want you to recycle. Also, the bins are often full and then people just start throwing their trash next to the containers, which then gets blown all over the street by the wind."
2020-10-06T14:05:47Z,2020-10-06T14:06:14Z,0,In mallorca (an island in spain) there’s also underground bins in some business locations and have mobile recycling bins which i am not sure about. But the underground one is super genius and i want every cities to have them so there wouldnt be any excess rubbish next to the bins and have pests make a lot more mess than it was
2020-10-06T13:27:56Z,2020-10-06T13:27:56Z,0,"we have an alike system here in Antwerp (Belgium) too ...  we have small &quot;garbage-streets&quot;, where you go with your garbage, you swipe with your City-pass to open the appropriate collector, put in your trash (eg paper, plastics, glass, non-recyclable, ...).  Your city pass has credits on it, and it gets debited depending on Weight*type of rubbish... eg paper is a lot cheaper than non-recyclables, glass is free. It&#39;s very handy as you don&#39;t need to stack up garbage all week.  Though, we can still ORDER a thrash-day; when we want to dispose of big items like televisions, matrasses, furniture, ...  They come pick it up for free once a year and bring it to the recycling-park. Only if you have a lot of volume it&#39;ll cost you (over two cubic meters in volume; which is quite a lot)"
2020-10-06T05:54:21Z,2020-10-06T05:54:21Z,0,"We used to have a recycling and trash day every week in my city, and then they had the &quot;bright&quot; idea to make them alternating biweekly. Now my garbage bin is always full and I have to sneak stuff into the neighbor&#39;s trash bins live some reverse trash thief."
2020-10-05T14:28:59Z,2020-10-05T14:28:59Z,0,"In Jordan, we have big metal bins every 5 to 10 blocks. Everyone takes the trash there, and garbage trucks come once every 1 to 2 days. No one worries about trash pickup time or anything.In UAE&#39;s new high rise building, there is one huge chute going all the way down to the same metal bin like containers, or sometimes bigger. You open the door, drop it, and just stand there until it reaches the bottom with a BAM.Unfortunately, in both cases, no recycling, which sucks majorly"
2020-10-05T14:19:46Z,2020-10-05T14:19:46Z,0,"I&#39;ve lived in the vicinity (but not in) Stockholm for my whole life, and I&#39;ve never once had to deal with garbage day either. When I was a kid, most waste that was not paper or glass just went into a general garbage bin that was taken care of regularly. Then there were big recycling bins, and now a lot of these buried containers. At no point did we have a specific day to take out garbage."
2020-10-04T12:09:01Z,2020-10-04T12:09:01Z,2,"The household recycling system in Amsterdam is used in apartment blocks as well in Sweden. I remember back in the days when I lived on the 8th floor in an apartment block outside Stockholm, right outside my door next to the stairs in the floor hall, there was this huge pipe that goes down to the waste container for the garbage trucks to carry. On each floor this pipe has circular shaped metal cabinet  like door which you can open and then you just throw in your trash bags and when done you close it. It was so time saving and relieving considering the fact that you didn&#39;t have to go out when it was freezing cold and up and down. Unfortunately this system only exists for apartments and some townhouse areas."
2020-10-03T10:59:25Z,2020-10-03T10:59:25Z,0,"Please stop over-romanticizing Netherlands and Amsterdam, I lived there, zero recycling, garbage bags everywhere in front of houses and u pay 1000eur/year for that non-sense. Not mentioning Netherlands has one of the worst CO2/capita ratings in Europe and its energy is far from clean."
2020-09-30T00:25:57Z,2020-09-30T00:25:57Z,1,"Lisbon, Portugal. Garbage is picked up daily except saturdays and public holidays. The vast majority of people live in apartment buildings that have 1, 2 or 3 large green garbage bins stored inside the building. City garbage workers pick these up, dump them in the garbage truck and store them again. Daily. There are also some places where they have very large closed trash bins in the street, these are picked up less frequently. Large recycling bins for paper/plastic/glass are common and in some few places, oil and batteries."
2020-09-08T16:35:37Z,2020-09-08T16:35:37Z,0,"I come from Ottawa and I would like to say it’s really not that hard, maybe Toronto is different and maybe a garage helps but we keep our garbage and recycling and compost in the garage and then roll the bin to the front of our house every week. And the alternating isn’t even that confusing. Green bin (compost) every week, and then blue bin (plastic and glass) one week, black bin (paper) and garbage the next. You get used to it pretty fast and I’d hate to try shoving a large pizza box into one of those small underground things."
2020-08-20T10:24:30Z,2020-08-20T10:24:30Z,2,"Here in Portugal we only have underground ones in centers of city&#39;s due to the small about of space but in the rest of Portugal every street has large green bins for regular trash that get emptied 2-4 times a week depending how big the street is and every 10 streets or so we have large above ground recycling bins separated into papers, metal and plastic, glass. And these get emptied maybe once a month where I am."
2020-08-15T21:46:32Z,2020-08-15T21:46:32Z,0,"I don’t know, we have our bins next to the house in the courtyard and I can just throw everything in there and it disappears. When the garbage truck comes, they just get the bins from there and empty them. While maybe not as efficient time wise for the garbage services, it solves the problem without having any visible trash cans on the street and since we don’t have raccoons in Germany, worst case it smells a bit strange. I actually prefer that greatly to glass, which is handled by big containers, I never bother to walk to, thus always having a collection of glass unter my sink, I really don’t need that for paper, recycling, trash and bio waste aswell. Of course if the houses don’t have any courtyards, this could be a useful solution."
2020-08-13T02:40:49Z,2020-08-13T02:40:49Z,2,"Here in semi-rural Canada (suburban sprawl), our neighbourhood installed lovely bins near the entrance to our road. Residents can drop off garbage and recycling anytime they like. It is quite relaxing not having to worry about anyone&#39;s mandated collection schedule."
2020-08-11T23:47:57Z,2020-08-11T23:47:57Z,3,These are cool. We have them in Sweden as well. Sweden even has garbage pipelines in some areas like central Stockholm. You throw garbage in a bin like these ones or one in your buildings staircase and a huge vacuum system transports it to the recycling station. No more trucks!
2020-08-08T03:08:17Z,2020-08-08T03:08:17Z,2,"I&#39;ve lived in two cities that are the absolute opposite of each other in terms of waste collection and management. In Guimarães, as in most of Portugal, you also have underground containers for each type of waste so you don&#39;t need to worry about garbage day; whereas in Salvador da Bahia, as in most of Brazil, not only is there no recycling of any kind (except for the odd local cooperative), but garbage trucks come by EVERY SINGLE DAY of the week and, in some neighbourhoods like mine, TWICE a day. That&#39;s because 1. residents will throw garbage out every day regardless, and 2. it&#39;s a very hot and humid place where organic waste will rot and smell in a matter of hours. But yeah, it&#39;s 2020 and garbage here still goes to landfills."
2020-08-06T00:39:11Z,2020-08-06T00:39:11Z,1,"My mum&#39;s home town used to have underground containers, but recently the municipal government decided to get rid of them and have a green bin and an &quot;other waste&quot; bin (glass is still collected in underground containers, and paper is also collected separately, though how depends on where exactly you live in the municipality, but the plastic, metal, and coated drink packages, which used to be collected separately, now need to go in the &quot;other waste&quot; bin); it&#39;s less convenient, totally negates infrastructure that was already present, and decreases the amount of garbage separation for recycling, and it&#39;s just so ridiculous."
2020-08-04T20:29:26Z,2020-08-04T20:29:26Z,4,"In Zaragoza, Spain, there a part of the city that not only there are no containers, all trash is connected and moved in a vacuum system to the recycling area:"
2020-08-03T13:03:16Z,2020-08-03T13:03:16Z,0,"Sorry to say, but Amsterdam isn&#39;t particularly advanced. It&#39;s Toronto and the other cities you mentioned that are a bit retarded.In Barcelona, they use smart-technologies to map the garbage network and alert the city garbage collection unit when trash collectors are full. The result is that garbage trucks only come when necessary, it saves energy, time, money and you don&#39;t have to pay attention to a weird garbage calendar or be afraid of raccoons.In Switzerland, we use the same kind of garbage bins / compactors than showed in the video at 1:15, except those are installed everywhere, not only in major cities. Even in the small mountain villages you don&#39;t have garbage days. In addition, we recycle a lot and have access to battery, glass, paper, compost and aluminium in every supermarket, in recycling centers and even sometimes at home.Oh and btw, the Russian pencil story is complete bullshit. The graphite that compose pencils would create shortcuts and respiratory problems for the astronauts in a zero gravity configuration. Pencils were never used in space and the pressurized cartridges invented by Fisher were easily reproducible by Russians."
2020-08-02T04:35:12Z,2020-08-02T04:35:12Z,1,Not only this - (in Canada) I&#39;ve noticed a ton of plastic trash that gets spilled and left in gutters after the trucks come through to pick up the recycling bins... this is not a sustainable solution.
2020-08-01T17:08:05Z,2020-08-01T17:08:27Z,1,"That&#39;s one thing that I miss from growing up in a small town with a local dump, now that I live in a small city with curbside garbage pickup: there was a lot LESS litter in the town where you had to bring your own trash to the dump. This isn&#39;t due to any &quot;moral impetus&quot; that the locals understand better or worse than anywhere else. It&#39;s because the night before trash day, and the morning of, is almost invariably windy, and the wind blows the recycling out of its bins and all down the sidewalk. Anything that&#39;s not blown out by the wind, might fall off the bin, or off an overloaded truck, when the garbage collector tries to dump your garbage into their truck, and is then left on the ground for you to pick up, or for the wind to blow away. There are all kinds of bottles, cans, and boxes in the woods beside and behind my house, which have blown down from my neighbors on trash day, and the pathway and bushes near my old apartment were FULL of letters and cups from the entire length of the street."
2020-07-29T21:05:17Z,2020-07-29T21:05:17Z,4,In Spain we have underground and not underground communitary trash bins for recycling that are emptied every day
2020-07-29T17:40:22Z,2020-07-29T17:40:22Z,4,"My recycling bin currently hasn’t been collected for 6 weeks, because I forgot twice. I’m drowning in cardboard."
2020-07-28T08:19:29Z,2020-07-28T08:19:29Z,1,"Oxford City Council in England seems remarkably similar to Toronto.  We have small green food caddies which are collected each week.  The other bins are collected on a two week cycle.  Blue bins are for recycling, green bins are other waste, and brown bins for garden (what you call &#39;yard&#39;) waste."
2020-07-27T11:11:28Z,2020-07-27T11:11:28Z,1,"Here in India we have private waste collectors! We segregate the waste in two bins ( dry and wet waste ) and the collectors pick them up every day for a very small fee.  Other than that, items like cardboard boxes to newspapers to plastics are picked up by small time commercial recyclers who pay you for recycling."
2020-06-24T12:36:22Z,2020-06-24T12:36:22Z,0,"It&#39;s very nice that you introduce this concept to countries other than the Netherlands, but there are some very major drawbacks you fail to mention. 1. Kids have been known to mess about and get trapped in these. 2. There is such a thing as garbage day (when they come to empty them), and in some places you do end up worrying about them, because the containers fill up FAST. In my experience, they often fill up leading up to trash day and subsequently trash accumulates outside of the containers. So there is still garbage on the streets. In the Hague, they don&#39;t get emptied often enough, so we deal with flocks of seagulls ripping trash bags apart. 3. The containers system doesn&#39;t allow for the disposal of any oddly shaped garbage. If it doesn&#39;t fit in the little mouth section, you end up having to cut/break your trash apart. Any oddly shaped stuff usually ends up being stacked against the disposal unit. Again, trash accumulates on the streets. 4. The Netherlands doesn&#39;t have raccoons. It solves an issue we don&#39;t deal with. The containers do keep the sidewalks clear of big bins. That&#39;s a big plus. However, when it fails, the trash bags accumulating on the street are easy pickings for the pests that we DO have (Birds and rats)5. The rotating mechanism has a tendency to fail. If gunk gets into the system (which it will, because its a trash disposal unit) or if enough people try to stuff their oddly shaped trash into the unit, it can get stuck. This means the lid no longer opens or closes. If that happens, NOBODY can use the unit anymore, and trash simply accumulates again. I&#39;m not saying that the alternatives for densely populated cities are much better, but there is a good reason why the majority of the Netherlands outside of densely populated areas uses bins. The containers are good because they trap the smell of waste and make it so there aren&#39;t large stacks of bags or rows of bins out on the small city streets. They also encourage the recycling. But they are not aimed controlling pests. If anything, they allow for pests to thrive."
2020-06-20T13:48:51Z,2020-06-20T13:48:51Z,1,the recycling bins are everywhere but the ones you can throw all your garbage in are usually only in big citiesin the north where the cities are smaller there stil is a garbage day
2020-06-19T10:17:05Z,2020-06-19T10:17:05Z,1,"Here it&#39;s a mix of both. Trash (rest afval) is collected in underground bins.But Paper, Plastic and Greens are still in containers that need to be put out every week.Where I lived before it was all underground bins, but these can have problems. Half the time the Trash bin wouldn&#39;t work properly, as the card reader was dodgy. These card readers are needed, because people from other areas/towns would drive with their garbage to throw it away in our bins :| But not just the cardreaders were dodgy, the mechanism for these bins tended to brake quite often, jamming it shut. And as the recycle bins weren&#39;t as frequent as the trash ones....almost noone used them.Now that I have large containers at this new house, recycling is easier and so I have started doing it more."
